OrderNumber,OrderItem,YEAR,MONTH,Date,Customer,CustDescr,City,SalesOrg,Country,Product,ProdDescr,ProdCat,CatDescr,Division,SalesQuantity,UnitOfMeasure,Currency,Revenue,Discount,Revenue USD,Discount USD,Costs in USD
213069,60,2015,9,9/19/2015,9000,SoCal Bikes,Irvine,UW00,US,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,7,ST,USD,397.17,11.92,397.17,11.92,201.6
213069,70,2015,9,9/19/2015,9000,SoCal Bikes,Irvine,UW00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,12,ST,USD,43575.23,1307.26,43575.23,1307.26,20735.04
213070,10,2015,9,9/20/2015,12000,Northwest Bikes ,Seattle,UW00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,8,ST,USD,14525.08,435.75,14525.08,435.75,8294
213070,20,2015,9,9/20/2015,12000,Northwest Bikes ,Seattle,UW00,US,PRRD3000,Road Bike Carbon Campagnolo,ROB,Roadbike,BI,8,ST,USD,40851.78,1225.55,40851.78,1225.55,24882
213070,30,2015,9,9/20/2015,12000,Northwest Bikes ,Seattle,UW00,US,FXGR1000,Edel Fixie,TRE,Trend Bike,BI,6,ST,USD,8170.36,245.11,8170.36,245.11,3801.42
213071,10,2015,9,9/21/2015,3000,Philly Bikes,Philadelphia,UE00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,2,ST,USD,7262.54,217.88,7262.54,217.88,3455.84
213071,20,2015,9,9/21/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXTR1000,Deluxe Touring Bike-Black,TOU,Touring Bike,BI,14,ST,USD,47660.41,1429.81,47660.41,1429.81,22578.08
213071,30,2015,9,9/21/2015,3000,Philly Bikes,Philadelphia,UE00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,7,ST,USD,12709.44,381.28,12709.44,381.28,7257.25
213071,40,2015,9,9/21/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,9,ST,USD,17362.01,520.86,17362.01,520.86,10367.46
213072,10,2015,9,9/21/2015,4000,Peachtree Bikes,Atlanta,UE00,US,HVBD1000,Hoverboard,EBI,E Bike,BI,3,ST,USD,1021.29,30.64,1021.29,30.64,622.05
213073,10,2015,9,9/21/2015,5000,Beantown Bikes,Boston,UE00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,6,ST,USD,11574.67,578.73,11574.67,578.73,6911.64
213073,20,2015,9,9/21/2015,5000,Beantown Bikes,Boston,UE00,US,RKIT1000,Repair Kit,ACC,Accessoire,AS,7,ST,USD,254.19,12.71,254.19,12.71,129.01
213074,10,2015,9,9/22/2015,5000,Beantown Bikes,Boston,UE00,US,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,3,ST,USD,5617.12,280.86,5617.12,280.86,3283.05
213074,20,2015,9,9/22/2015,5000,Beantown Bikes,Boston,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,3,ST,USD,95.32,4.77,95.32,4.77,48.39
213074,30,2015,9,9/22/2015,5000,Beantown Bikes,Boston,UE00,US,RHMT1000,Road Helmet,ACC,Accessoire,AS,2,ST,USD,113.48,5.67,113.48,5.67,57.6
213075,10,2015,9,9/22/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,2,ST,USD,7262.54,0,7262.54,0,3455.84
213075,20,2015,9,9/22/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,8,ST,USD,36312.69,0,36312.69,0,20274.24
213075,30,2015,9,9/22/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,USD,190.64,0,190.64,0,96.78
213075,40,2015,9,9/22/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,RKIT1000,Repair Kit,ACC,Accessoire,AS,9,ST,USD,326.81,0,326.81,0,165.87
213075,50,2015,9,9/22/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,1,ST,USD,1815.63,0,1815.63,0,1036.75
213075,60,2015,9,9/22/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,1,ST,USD,1929.11,0,1929.11,0,1151.94
213076,10,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,6,ST,USD,11574.67,347.24,11574.67,347.24,6911.64
213076,20,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,3,ST,USD,10893.81,326.81,10893.81,326.81,5183.76
213076,30,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,RHMT1000,Road Helmet,ACC,Accessoire,AS,4,ST,USD,226.95,6.81,226.95,6.81,115.2
213076,40,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,4,ST,USD,81.7,2.45,81.7,2.45,41.48
213076,50,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,7,ST,USD,13503.78,405.11,13503.78,405.11,8063.58
213076,60,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,5,ST,USD,102.13,3.06,102.13,3.06,51.85
213077,10,2015,9,9/22/2015,12000,Northwest Bikes ,Seattle,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,USD,190.64,5.72,190.64,5.72,96.78
213078,10,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,6,ST,USD,21787.62,653.63,21787.62,653.63,10367.52
213078,20,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,9,ST,USD,17362.01,520.86,17362.01,520.86,9849.15
213078,30,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,2,ST,USD,3631.27,108.94,3631.27,108.94,2073.5
213078,40,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,4,ST,USD,7716.45,231.49,7716.45,231.49,4607.76
213078,50,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,BOTL1000,Water Bottle,ACC,Accessoire,AS,9,ST,USD,204.26,6.13,204.26,6.13,103.68
213078,60,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,3,ST,USD,5787.34,173.62,5787.34,173.62,3455.82
213078,70,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,SHRT1000,T-shirt,ACC,Accessoire,AS,8,ST,USD,272.35,8.17,272.35,8.17,138.24
213078,80,2015,9,9/23/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,PRRD3000,Road Bike Carbon Campagnolo,ROB,Roadbike,BI,3,ST,USD,15319.42,459.58,15319.42,459.58,9330.75
213079,10,2015,9,9/23/2015,3000,Philly Bikes,Philadelphia,UE00,US,RKIT1000,Repair Kit,ACC,Accessoire,AS,6,ST,USD,217.88,6.54,217.88,6.54,110.58
213080,10,2015,9,9/23/2015,6000,Windy City Bikes,Chicago,UE00,US,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,1,ST,USD,4539.09,136.17,4539.09,136.17,2534.28
213080,20,2015,9,9/23/2015,6000,Windy City Bikes,Chicago,UE00,US,EPAD1000,Elbow Pads,ACC,Accessoire,AS,6,ST,USD,510.65,15.32,510.65,15.32,259.2
213080,30,2015,9,9/23/2015,6000,Windy City Bikes,Chicago,UE00,US,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,8,ST,USD,14978.99,449.37,14978.99,449.37,8754.8
213081,10,2015,9,9/23/2015,9000,SoCal Bikes,Irvine,UW00,US,RHMT1000,Road Helmet,ACC,Accessoire,AS,4,ST,USD,226.95,6.81,226.95,6.81,115.2
213082,10,2015,9,9/23/2015,11000,DC Bikes,Washington DC,UE00,US,PRRD3000,Road Bike Carbon Campagnolo,ROB,Roadbike,BI,7,ST,USD,35745.31,1072.36,35745.31,1072.36,21771.75
213083,10,2015,9,9/24/2015,9000,SoCal Bikes,Irvine,UW00,US,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,4,ST,USD,13617.26,408.52,13617.26,408.52,6450.88
213083,20,2015,9,9/24/2015,9000,SoCal Bikes,Irvine,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,8,ST,USD,254.19,7.63,254.19,7.63,129.04
213083,30,2015,9,9/24/2015,9000,SoCal Bikes,Irvine,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,1,ST,USD,31.77,0.95,31.77,0.95,16.13
213084,10,2015,9,9/24/2015,11000,DC Bikes,Washington DC,UE00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,3,ST,USD,5446.9,163.41,5446.9,163.41,3110.25
213084,20,2015,9,9/24/2015,11000,DC Bikes,Washington DC,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,USD,222.42,6.67,222.42,6.67,112.91
213084,30,2015,9,9/24/2015,11000,DC Bikes,Washington DC,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,8,ST,USD,254.19,7.63,254.19,7.63,129.04
213084,40,2015,9,9/24/2015,11000,DC Bikes,Washington DC,UE00,US,RKIT1000,Repair Kit,ACC,Accessoire,AS,9,ST,USD,326.81,9.8,326.81,9.8,165.87
213084,50,2015,9,9/24/2015,11000,DC Bikes,Washington DC,UE00,US,EPAD1000,Elbow Pads,ACC,Accessoire,AS,2,ST,USD,170.22,5.11,170.22,5.11,86.4
213085,10,2015,9,9/25/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,1,ST,USD,20.43,0.61,20.43,0.61,10.37
213085,20,2015,9,9/25/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,4,ST,USD,127.09,3.81,127.09,3.81,64.52
213085,30,2015,9,9/25/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,7,ST,USD,33362.29,1000.87,33362.29,1000.87,18949.49
213085,40,2015,9,9/25/2015,1000,Rocky Mountain Bikes,Denver,UW00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,7,ST,USD,25418.89,762.57,25418.89,762.57,12095.44
213086,10,2015,9,9/25/2015,5000,Beantown Bikes,Boston,UE00,US,SHRT1000,T-shirt,ACC,Accessoire,AS,4,ST,USD,136.17,6.81,136.17,6.81,69.12
213086,20,2015,9,9/25/2015,5000,Beantown Bikes,Boston,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,USD,190.64,9.53,190.64,9.53,96.78
213086,30,2015,9,9/25/2015,5000,Beantown Bikes,Boston,UE00,US,FAID1000,First Aid Kit,ACC,Accessoire,AS,9,ST,USD,408.52,20.43,408.52,20.43,207.36
213086,40,2015,9,9/25/2015,5000,Beantown Bikes,Boston,UE00,US,HVBD1000,Hoverboard,EBI,E Bike,BI,2,ST,USD,680.86,34.04,680.86,34.04,414.7
213086,50,2015,9,9/25/2015,5000,Beantown Bikes,Boston,UE00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,5,ST,USD,9645.56,482.28,9645.56,482.28,5471.75
213086,60,2015,9,9/25/2015,5000,Beantown Bikes,Boston,UE00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,8,ST,USD,163.41,8.17,163.41,8.17,82.96
213087,10,2015,9,9/25/2015,7000,Furniture City Bikes,Grand Rapids,UE00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,9,ST,USD,17362.01,0,17362.01,0,10367.46
213088,10,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,9,ST,USD,40851.78,1225.55,40851.78,1225.55,22808.52
213088,20,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,6,ST,USD,340.43,10.21,340.43,10.21,172.8
213088,30,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,5,ST,USD,18156.35,544.69,18156.35,544.69,8639.6
213088,40,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,SHRT1000,T-shirt,ACC,Accessoire,AS,5,ST,USD,170.22,5.11,170.22,5.11,86.4
213088,50,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,6,ST,USD,21787.62,653.63,21787.62,653.63,10367.52
213088,60,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,2,ST,USD,9078.17,272.35,9078.17,272.35,5759.72
213088,70,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,RHMT1000,Road Helmet,ACC,Accessoire,AS,6,ST,USD,340.43,10.21,340.43,10.21,172.8
213088,80,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,5,ST,USD,9361.87,280.86,9361.87,280.86,5471.75
213088,90,2015,9,9/26/2015,3000,Philly Bikes,Philadelphia,UE00,US,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,2,ST,USD,5446.9,163.41,5446.9,163.41,2764.66
213089,10,2015,9,9/26/2015,6000,Windy City Bikes,Chicago,UE00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,4,ST,USD,7262.54,217.88,7262.54,217.88,4147
213089,20,2015,9,9/26/2015,6000,Windy City Bikes,Chicago,UE00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,10,ST,USD,36312.69,1089.38,36312.69,1089.38,17279.2
213089,30,2015,9,9/26/2015,6000,Windy City Bikes,Chicago,UE00,US,FAID1000,First Aid Kit,ACC,Accessoire,AS,4,ST,USD,181.56,5.45,181.56,5.45,92.16
213089,40,2015,9,9/26/2015,6000,Windy City Bikes,Chicago,UE00,US,SHRT1000,T-shirt,ACC,Accessoire,AS,7,ST,USD,238.3,7.15,238.3,7.15,120.96
213089,50,2015,9,9/26/2015,6000,Windy City Bikes,Chicago,UE00,US,FAID1000,First Aid Kit,ACC,Accessoire,AS,7,ST,USD,317.74,9.53,317.74,9.53,161.28
213090,10,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,9,ST,USD,16851.36,505.54,16851.36,505.54,9849.15
213090,20,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,USD,19858.5,595.76,19858.5,595.76,10079.51
213090,30,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,8,ST,USD,14525.08,435.75,14525.08,435.75,8294
213090,40,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,9,ST,USD,183.83,5.51,183.83,5.51,93.33
213090,50,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,ORWN1000,Women's Off Road Bike Fully,ORB,Offroad Bike,BI,8,ST,USD,22695.43,680.86,22695.43,680.86,11519.44
213090,60,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,10,ST,USD,36312.69,1089.38,36312.69,1089.38,17279.2
213090,70,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,5,ST,USD,158.87,4.77,158.87,4.77,80.65
213090,80,2015,9,9/27/2015,9000,SoCal Bikes,Irvine,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,7,ST,USD,222.42,6.67,222.42,6.67,112.91
213091,10,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,8,ST,USD,27234.52,817.04,27234.52,817.04,12901.76
213091,20,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,RHMT1000,Road Helmet,ACC,Accessoire,AS,5,ST,USD,283.69,8.51,283.69,8.51,144
213091,30,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,8,ST,USD,36312.69,1089.38,36312.69,1089.38,20274.24
213091,40,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,5,ST,USD,9645.56,289.37,9645.56,289.37,5759.7
213091,50,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,2,ST,USD,3858.22,115.75,3858.22,115.75,2188.7
213091,60,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,2,ST,USD,3858.22,115.75,3858.22,115.75,2188.7
213091,70,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,3,ST,USD,5617.12,168.51,5617.12,168.51,3283.05
213091,80,2015,9,9/29/2015,3000,Philly Bikes,Philadelphia,UE00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,4,ST,USD,7716.45,231.49,7716.45,231.49,4377.4
213092,10,2015,9,9/29/2015,4000,Peachtree Bikes,Atlanta,UE00,US,KPAD1000,Knee Pads,ACC,Accessoire,AS,5,ST,USD,425.54,12.77,425.54,12.77,216
213093,10,2015,9,9/29/2015,5000,Beantown Bikes,Boston,UE00,US,FAID1000,First Aid Kit,ACC,Accessoire,AS,4,ST,USD,181.56,9.08,181.56,9.08,92.16
213094,10,2015,9,9/29/2015,5000,Beantown Bikes,Boston,UE00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,7,ST,USD,13503.78,675.19,13503.78,675.19,7660.45
213094,20,2015,9,9/29/2015,5000,Beantown Bikes,Boston,UE00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,8,ST,USD,163.41,8.17,163.41,8.17,82.96
213095,10,2015,9,9/29/2015,11000,DC Bikes,Washington DC,UE00,US,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,6,ST,USD,16340.71,490.22,16340.71,490.22,8293.98
213095,20,2015,9,9/29/2015,11000,DC Bikes,Washington DC,UE00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,2,ST,USD,3858.22,115.75,3858.22,115.75,2303.88
213095,30,2015,9,9/29/2015,11000,DC Bikes,Washington DC,UE00,US,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,4,ST,USD,18156.35,544.69,18156.35,544.69,10137.12
213096,10,2015,9,9/30/2015,5000,Beantown Bikes,Boston,UE00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,1,ST,USD,3631.27,181.56,3631.27,181.56,1727.92
213096,20,2015,9,9/30/2015,5000,Beantown Bikes,Boston,UE00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,7,ST,USD,142.98,7.15,142.98,7.15,72.59
213097,10,2015,10,10/1/2015,5000,Beantown Bikes,Boston,UE00,US,OHMT1000,Off Road Helmet,ACC,Accessoire,AS,9,ST,USD,510.65,25.53,510.65,25.53,259.2
213097,20,2015,10,10/1/2015,5000,Beantown Bikes,Boston,UE00,US,EPAD1000,Elbow Pads,ACC,Accessoire,AS,3,ST,USD,255.32,12.77,255.32,12.77,129.6
213097,30,2015,10,10/1/2015,5000,Beantown Bikes,Boston,UE00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,7,ST,USD,142.98,7.15,142.98,7.15,72.59
213097,40,2015,10,10/1/2015,5000,Beantown Bikes,Boston,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,2,ST,USD,63.55,3.18,63.55,3.18,32.26
213097,50,2015,10,10/1/2015,5000,Beantown Bikes,Boston,UE00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,4,ST,USD,81.7,4.09,81.7,4.09,41.48
213098,10,2015,10,10/2/2015,5000,Beantown Bikes,Boston,UE00,US,RKIT1000,Repair Kit,ACC,Accessoire,AS,6,ST,USD,217.88,10.89,217.88,10.89,110.58
213099,10,2015,10,10/2/2015,5000,Beantown Bikes,Boston,UE00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,7,ST,USD,25418.89,1270.94,25418.89,1270.94,12095.44
213099,20,2015,10,10/2/2015,5000,Beantown Bikes,Boston,UE00,US,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,4,ST,USD,18156.35,907.82,18156.35,907.82,11519.44
213099,30,2015,10,10/2/2015,5000,Beantown Bikes,Boston,UE00,US,PRRD2000,Road Bike Carbon SRAM,ROB,Roadbike,BI,2,ST,USD,9532.08,476.6,9532.08,476.6,5414.14
213099,40,2015,10,10/2/2015,5000,Beantown Bikes,Boston,UE00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,1,ST,USD,20.43,1.02,20.43,1.02,10.37
213100,10,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,PRTR1000,Professional Touring Bike-Black,TOU,Touring Bike,BI,2,ST,USD,7262.54,217.88,7262.54,217.88,3455.84
213100,20,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,7,ST,USD,19064.16,571.92,19064.16,571.92,9676.31
213100,30,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,DXRD1000,Road Bike Alu Shimano,ROB,Roadbike,BI,9,ST,USD,17362.01,520.86,17362.01,520.86,10367.46
213100,40,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,2,ST,USD,7262.54,217.88,7262.54,217.88,3455.84
213101,10,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,PRRD1000,Road Bike Carbon Shimano,ROB,Roadbike,BI,6,ST,USD,27234.52,817.04,27234.52,817.04,15205.68
213101,20,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,9,ST,USD,16340.71,490.22,16340.71,490.22,9330.75
213101,30,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,6,ST,USD,20425.89,612.78,20425.89,612.78,9676.32
213101,40,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,ELBK1000,E-Bike Tailwind,EBI,E Bike,BI,9,ST,USD,40851.78,1225.55,40851.78,1225.55,25918.74
213101,50,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,RHMT1000,Road Helmet,ACC,Accessoire,AS,9,ST,USD,510.65,15.32,510.65,15.32,259.2
213101,60,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,6,ST,USD,190.64,5.72,190.64,5.72,96.78
213101,70,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,BOTL1000,Water Bottle,ACC,Accessoire,AS,1,ST,USD,22.7,0.68,22.7,0.68,11.52
213101,80,2015,10,10/2/2015,12000,Northwest Bikes ,Seattle,UW00,US,CAGE1000,Water Bottle Cage,ACC,Accessoire,AS,6,ST,USD,122.56,3.68,122.56,3.68,62.22
213102,10,2015,10,10/3/2015,2000,Big Apple Bikes,New York City,UE00,US,PRTR2000,Professional Touring Bike-Silver,TOU,Touring Bike,BI,8,ST,USD,29050.16,871.5,29050.16,871.5,13823.36
213102,20,2015,10,10/3/2015,2000,Big Apple Bikes,New York City,UE00,US,EPAD1000,Elbow Pads,ACC,Accessoire,AS,9,ST,USD,765.97,22.98,765.97,22.98,388.8
213103,10,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,BOTL1000,Water Bottle,ACC,Accessoire,AS,9,ST,USD,204.26,6.13,204.26,6.13,103.68
213103,20,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,FAID1000,First Aid Kit,ACC,Accessoire,AS,5,ST,USD,226.95,6.81,226.95,6.81,115.2
213103,30,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,PUMP1000,Air Pump,ACC,Accessoire,AS,3,ST,USD,95.32,2.86,95.32,2.86,48.39
213103,40,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,11,ST,USD,37447.47,1123.42,37447.47,1123.42,17739.92
213103,50,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,RKIT1000,Repair Kit,ACC,Accessoire,AS,3,ST,USD,108.94,3.27,108.94,3.27,55.29
213103,60,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,ORMN1000,Men's Off Road Bike Fully,ORB,Offroad Bike,BI,6,ST,USD,16340.71,490.22,16340.71,490.22,8293.98
213103,70,2015,10,10/3/2015,11000,DC Bikes,Washington DC,UE00,US,ORHT2000,Men's Off Road Bike Hard Tail SRAM,ORB,Offroad Bike,BI,8,ST,USD,15432.89,462.99,15432.89,462.99,8754.8
213104,10,2015,10,10/4/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXTR2000,Deluxe Touring Bike-Silver,TOU,Touring Bike,BI,4,ST,USD,13617.26,408.52,13617.26,408.52,6450.88
213104,20,2015,10,10/4/2015,3000,Philly Bikes,Philadelphia,UE00,US,ORHT1000,Men's Off Road Bike Hard Tail Shimano,ORB,Offroad Bike,BI,7,ST,USD,12709.44,381.28,12709.44,381.28,7257.25
213104,30,2015,10,10/4/2015,3000,Philly Bikes,Philadelphia,UE00,US,DXRD2000,Road Bike Alu SRAM,ROB,Roadbike,BI,8,ST,USD,14978.99,449.37,14978.99,449.37,8754.8
213104,40,2015,10,10/4/2015,3000,Philly Bikes,Philadelphia,UE00,US,HVBD1000,Hoverboard,EBI,E Bike,BI,14,ST,USD,4766.04,142.98,4766.04,142.98,2902.9
